latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.5306,76.4918,313.2,1.9,1.3,11/6/2023,855,Aqua,MODIS,59,61.03,301.7,10.9,D,0
29.5326,76.5107,312.8,1.9,1.3,11/6/2023,855,Aqua,MODIS,58,61.03,301.4,10,D,0
29.2607,71.4097,313.7,1,1,11/6/2023,856,Aqua,MODIS,41,61.03,301.5,5,D,0
29.4879,71.5908,314.9,1,1,11/6/2023,856,Aqua,MODIS,58,61.03,302.3,4.8,D,0
29.4883,71.5264,322.2,1,1,11/6/2023,856,Aqua,MODIS,73,61.03,299.5,13.7,D,0
29.5203,74.8017,312.2,1.4,1.2,11/6/2023,856,Aqua,MODIS,35,61.03,300.2,8.5,D,0
29.542,74.4728,314,1.4,1.2,11/6/2023,856,Aqua,MODIS,44,61.03,301.4,7.3,D,0
29.5596,71.7879,313.9,1,1,11/6/2023,856,Aqua,MODIS,57,61.03,299.5,6.9,D,0
29.5665,74.4124,314.4,1.4,1.2,11/6/2023,856,Aqua,MODIS,52,61.03,300.2,9.3,D,0
29.5674,74.5119,325.2,1.4,1.2,11/6/2023,856,Aqua,MODIS,76,61.03,300.9,25.3,D,0
29.5729,74.4682,323.5,1.4,1.2,11/6/2023,856,Aqua,MODIS,74,61.03,300.3,22.4,D,0
29.5777,74.2499,320.7,1.3,1.1,11/6/2023,856,Aqua,MODIS,70,61.03,300.3,17.7,D,0
29.5948,70.4488,316.7,1,1,11/6/2023,856,Aqua,MODIS,61,61.03,298.9,9.1,D,0
29.6334,71.7857,312.8,1,1,11/6/2023,856,Aqua,MODIS,52,61.03,299.5,6,D,0
29.6636,71.6653,319.4,1,1,11/6/2023,856,Aqua,MODIS,71,61.03,302.3,10,D,0
29.6928,75.7627,319.5,1.7,1.3,11/6/2023,856,Aqua,MODIS,72,61.03,301.6,22.8,D,0
29.7019,76.0792,316.8,1.8,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,301.2,18.9,D,0
29.7217,75.6055,318.5,1.6,1.3,11/6/2023,856,Aqua,MODIS,69,61.03,300,21.4,D,0
29.7301,75.3494,312.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,38,61.03,299.4,8.7,D,0
29.7433,71.7866,321.6,1,1,11/6/2023,856,Aqua,MODIS,75,61.03,301.4,12.2,D,0
29.77,75.409,310.9,1.6,1.2,11/6/2023,856,Aqua,MODIS,9,61.03,299,7.7,D,0
29.7704,76.291,314.9,1.8,1.3,11/6/2023,856,Aqua,MODIS,65,61.03,302.4,14.1,D,0
29.7723,75.3272,315.9,1.6,1.2,11/6/2023,856,Aqua,MODIS,62,61.03,301.3,14.1,D,0
29.7934,75.5216,312.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,47,61.03,299.5,8.9,D,0
29.7942,75.206,319.3,1.5,1.2,11/6/2023,856,Aqua,MODIS,65,61.03,302.1,18.7,D,0
29.7952,75.538,311.7,1.6,1.3,11/6/2023,856,Aqua,MODIS,26,61.03,299,7.9,D,0
29.7958,75.2217,314.4,1.5,1.2,11/6/2023,856,Aqua,MODIS,58,61.03,301.9,10.7,D,0
29.8037,71.274,311.9,1,1,11/6/2023,856,Aqua,MODIS,51,61.03,300.1,4.8,D,0
29.8066,75.8621,311.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,42,61.03,298.8,11.4,D,0
29.8108,75.7916,319.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,72,61.03,301.1,23.9,D,0
29.8116,75.0615,314.3,1.5,1.2,11/6/2023,856,Aqua,MODIS,56,61.03,299.8,12.1,D,0
29.8175,75.6474,318.3,1.6,1.3,11/6/2023,856,Aqua,MODIS,30,61.03,299.9,16.5,D,0
29.8189,75.6529,316,1.6,1.3,11/6/2023,856,Aqua,MODIS,45,61.03,299.8,14.4,D,0
29.8356,75.7134,324.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,78,61.03,300,33.2,D,0
29.8365,75.6108,317.2,1.6,1.3,11/6/2023,856,Aqua,MODIS,40,61.03,299.8,15.4,D,0
29.8375,75.7188,324.5,1.7,1.3,11/6/2023,856,Aqua,MODIS,78,61.03,299.9,30.6,D,0
29.8398,75.8696,320.2,1.7,1.3,11/6/2023,856,Aqua,MODIS,35,61.03,299.5,21.7,D,0
29.8408,75.8575,320.6,1.7,1.3,11/6/2023,856,Aqua,MODIS,73,61.03,300.3,24,D,0
29.8416,75.4428,313.4,1.6,1.2,11/6/2023,856,Aqua,MODIS,48,61.03,299.4,11.4,D,0
29.8427,75.8749,315.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,45,61.03,299.6,15.5,D,0
29.8433,75.4591,311,1.6,1.2,11/6/2023,856,Aqua,MODIS,26,61.03,299,7.9,D,0
29.8615,75.9432,319.3,1.7,1.3,11/6/2023,856,Aqua,MODIS,61,61.03,299.1,24.7,D,0
29.8742,75.5382,312,1.6,1.3,11/6/2023,856,Aqua,MODIS,43,61.03,299.6,9,D,0
29.88,75.8115,315.1,1.7,1.3,11/6/2023,856,Aqua,MODIS,40,61.03,299,11.8,D,0
29.8818,75.8288,315.6,1.7,1.3,11/6/2023,856,Aqua,MODIS,42,61.03,299.9,12.6,D,0
29.8841,75.4204,316.7,1.6,1.2,11/6/2023,856,Aqua,MODIS,64,61.03,298.8,16.3,D,0
29.8843,75.7413,318,1.7,1.3,11/6/2023,856,Aqua,MODIS,69,61.03,299.7,17.8,D,0
29.8858,75.4366,316.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,64,61.03,298.8,16.5,D,0
29.8873,75.4296,323.8,1.6,1.2,11/6/2023,856,Aqua,MODIS,77,61.03,299,30,D,0
29.8892,75.2338,318.7,1.6,1.2,11/6/2023,856,Aqua,MODIS,69,61.03,299.2,20.8,D,0
29.9076,75.9672,318.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,44,61.03,296,20.2,D,0
29.9194,74.5794,311.1,1.4,1.2,11/6/2023,856,Aqua,MODIS,32,61.03,298.4,7.3,D,0
29.9214,75.8763,313.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,18,61.03,299.5,10.4,D,0
29.9275,74.6519,316.8,1.4,1.2,11/6/2023,856,Aqua,MODIS,65,61.03,300.6,13.7,D,0
29.9299,74.5779,312.3,1.4,1.2,11/6/2023,856,Aqua,MODIS,49,61.03,298.5,8.9,D,0
29.9325,75.7627,322.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,71,61.03,300.1,25.8,D,0
29.9332,75.7694,326.2,1.7,1.3,11/6/2023,856,Aqua,MODIS,67,61.03,299.9,33.4,D,0
29.9402,75.5055,312.7,1.6,1.3,11/6/2023,856,Aqua,MODIS,55,61.03,299.1,10.7,D,0
29.9454,76.0092,313.1,1.7,1.3,11/6/2023,856,Aqua,MODIS,43,61.03,299,11.3,D,0
29.9477,76.0159,312.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,58,61.03,298.9,11.9,D,0
29.9525,75.3057,314.7,1.6,1.2,11/6/2023,856,Aqua,MODIS,33,61.03,298.8,12,D,0
29.9542,76.0991,317,1.8,1.3,11/6/2023,856,Aqua,MODIS,69,61.03,301.5,15.7,D,0
29.9552,76.0876,314.4,1.8,1.3,11/6/2023,856,Aqua,MODIS,55,61.03,301.4,12.1,D,0
29.9577,75.6727,318.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,49,61.03,299.3,16.9,D,0
29.9612,76.172,312.3,1.8,1.3,11/6/2023,856,Aqua,MODIS,35,61.03,299.6,8.9,D,0
29.9647,75.4188,316.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,35,61.03,299.6,13.6,D,0
29.9677,75.5521,317.4,1.6,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,299.2,17.8,D,0
29.9796,75.7737,316.2,1.7,1.3,11/6/2023,856,Aqua,MODIS,23,61.03,299.8,13.2,D,0
29.98,76.0046,321.3,1.7,1.3,11/6/2023,856,Aqua,MODIS,75,61.03,299.7,25.9,D,0
29.9814,75.7909,320,1.7,1.3,11/6/2023,856,Aqua,MODIS,73,61.03,299,20.6,D,0
29.9849,74.9773,311.4,1.5,1.2,11/6/2023,856,Aqua,MODIS,44,61.03,298,8.9,D,0
29.9893,75.118,317.1,1.5,1.2,11/6/2023,856,Aqua,MODIS,66,61.03,298.3,17.2,D,0
29.9901,75.4426,310.9,1.6,1.2,11/6/2023,856,Aqua,MODIS,47,61.03,299.4,7.8,D,0
29.9977,75.1965,314.2,1.5,1.2,11/6/2023,856,Aqua,MODIS,60,61.03,299.1,12.7,D,0
30.0045,75.2601,313.5,1.6,1.2,11/6/2023,856,Aqua,MODIS,56,61.03,299.8,11.2,D,0
30.01,75.7347,315.5,1.7,1.3,11/6/2023,856,Aqua,MODIS,49,61.03,299.6,12.4,D,0
30.0122,75.6595,327.9,1.7,1.3,11/6/2023,856,Aqua,MODIS,81,61.03,299.2,37.2,D,0
30.014,75.6651,324.6,1.7,1.3,11/6/2023,856,Aqua,MODIS,78,61.03,298.9,27.7,D,0
30.0206,75.0033,312,1.5,1.2,11/6/2023,856,Aqua,MODIS,49,61.03,298.7,9.5,D,0
30.0339,75.7605,328.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,82,61.03,299.8,39.4,D,0
30.0372,76.0275,317.8,1.8,1.3,11/6/2023,856,Aqua,MODIS,60,61.03,300.6,18.7,D,0
30.0415,76.0327,316.4,1.8,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,300.3,16.8,D,0
30.0443,74.9775,312.2,1.5,1.2,11/6/2023,856,Aqua,MODIS,53,61.03,299.3,10,D,0
30.0443,75.6379,324.2,1.7,1.3,11/6/2023,856,Aqua,MODIS,77,61.03,298.7,28.4,D,0
30.0579,75.5508,315.1,1.6,1.3,11/6/2023,856,Aqua,MODIS,62,61.03,299.5,13.6,D,0
30.0594,75.8984,325.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,79,61.03,300.4,33,D,0
30.0637,75.4993,316.7,1.6,1.3,11/6/2023,856,Aqua,MODIS,65,61.03,300.1,16,D,0
30.0655,75.5159,332.2,1.6,1.3,11/6/2023,856,Aqua,MODIS,85,61.03,300.1,51.2,D,0
30.0699,75.3488,312.5,1.6,1.2,11/6/2023,856,Aqua,MODIS,55,61.03,299.8,9.9,D,0
30.0713,75.4647,315.7,1.6,1.2,11/6/2023,856,Aqua,MODIS,65,61.03,299.8,14.5,D,0
30.0716,75.3417,311.2,1.6,1.2,11/6/2023,856,Aqua,MODIS,51,61.03,299.7,8.5,D,0
30.0719,76.0229,317.6,1.8,1.3,11/6/2023,856,Aqua,MODIS,70,61.03,299.4,19.9,D,0
30.0745,75.5995,313.4,1.6,1.3,11/6/2023,856,Aqua,MODIS,32,61.03,299.4,10.6,D,0
30.0752,70.069,318.5,1,1,11/6/2023,856,Aqua,MODIS,69,61.03,296.2,13,D,0
30.0763,74.4417,310.8,1.4,1.2,11/6/2023,856,Aqua,MODIS,48,61.03,298.8,6.6,D,0
30.0767,70.0791,327.7,1,1,11/6/2023,856,Aqua,MODIS,81,61.03,295.6,22.9,D,0
30.0781,75.9677,316.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,59,61.03,299.4,16.7,D,0
30.0834,74.7418,312.2,1.5,1.2,11/6/2023,856,Aqua,MODIS,52,61.03,299.7,9.2,D,0
30.0871,74.7357,311.6,1.5,1.2,11/6/2023,856,Aqua,MODIS,53,61.03,299.7,7.8,D,0
30.0928,75.2245,312.8,1.6,1.2,11/6/2023,856,Aqua,MODIS,57,61.03,299.3,9.7,D,0
30.0961,75.8047,330,1.7,1.3,11/6/2023,856,Aqua,MODIS,83,61.03,301,45.8,D,0
30.0964,74.9544,313.9,1.5,1.2,11/6/2023,856,Aqua,MODIS,60,61.03,300.2,10.8,D,0
30.098,75.8221,318.1,1.7,1.3,11/6/2023,856,Aqua,MODIS,59,61.03,300.3,17.6,D,0
30.0981,74.9698,313.3,1.5,1.2,11/6/2023,856,Aqua,MODIS,58,61.03,300.3,10,D,0
30.1024,76.0921,312.1,1.8,1.3,11/6/2023,856,Aqua,MODIS,59,61.03,298.9,11,D,0
30.1026,75.1109,314.7,1.5,1.2,11/6/2023,856,Aqua,MODIS,63,61.03,300.4,13.3,D,0
30.1029,74.1256,328.9,1.3,1.1,11/6/2023,856,Aqua,MODIS,82,61.03,299.9,34.2,D,0
30.1043,75.1265,312.6,1.5,1.2,11/6/2023,856,Aqua,MODIS,56,61.03,299.9,10.2,D,0
30.1045,74.1393,314,1.3,1.1,11/6/2023,856,Aqua,MODIS,62,61.03,299.3,11,D,0
30.1132,74.5825,313,1.4,1.2,11/6/2023,856,Aqua,MODIS,58,61.03,298.8,10.3,D,0
30.1136,74.3069,312.7,1.4,1.2,11/6/2023,856,Aqua,MODIS,57,61.03,299.5,9.1,D,0
30.1145,75.9809,316.2,1.7,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,299.9,16.1,D,0
30.1185,75.9192,317.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,50,61.03,299.4,17.4,D,0
30.1192,75.368,313.6,1.6,1.2,11/6/2023,856,Aqua,MODIS,24,61.03,298.7,11,D,0
30.1243,75.0863,317,1.5,1.2,11/6/2023,856,Aqua,MODIS,68,61.03,299.7,16.5,D,0
30.1256,75.2199,313.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,58,61.03,299.7,10.2,D,0
30.1273,75.5513,318.3,1.6,1.3,11/6/2023,856,Aqua,MODIS,31,61.03,298.8,17.8,D,0
30.1317,75.075,322.4,1.5,1.2,11/6/2023,856,Aqua,MODIS,75,61.03,299.8,25.8,D,0
30.1317,76.0332,313.6,1.8,1.3,11/6/2023,856,Aqua,MODIS,63,61.03,300,11.9,D,0
30.1335,75.0906,336.7,1.5,1.2,11/6/2023,856,Aqua,MODIS,88,61.03,299.9,59.8,D,0
30.1351,75.0847,334.4,1.5,1.2,11/6/2023,856,Aqua,MODIS,86,61.03,300,52.6,D,0
30.1377,75.0054,313.9,1.5,1.2,11/6/2023,856,Aqua,MODIS,61,61.03,300.1,10.9,D,0
30.1378,75.6526,330.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,84,61.03,300.2,46.4,D,0
30.1395,75.6696,319.9,1.7,1.3,11/6/2023,856,Aqua,MODIS,73,61.03,298.8,19.5,D,0
30.1434,75.1634,311.7,1.5,1.2,11/6/2023,856,Aqua,MODIS,45,61.03,298.9,8.1,D,0
30.1468,76.1791,312.5,1.8,1.3,11/6/2023,856,Aqua,MODIS,60,61.03,296.9,11.7,D,2
30.1489,75.3309,317.8,1.6,1.2,11/6/2023,856,Aqua,MODIS,44,61.03,299.2,16.9,D,0
30.1494,75.8792,313.6,1.7,1.3,11/6/2023,856,Aqua,MODIS,62,61.03,300.1,11.3,D,0
30.1526,75.1461,312,1.5,1.2,11/6/2023,856,Aqua,MODIS,53,61.03,299.6,9,D,0
30.1575,76.0777,312.2,1.8,1.3,11/6/2023,856,Aqua,MODIS,60,61.03,299.8,10.3,D,0
30.1602,75.9859,329.9,1.8,1.3,11/6/2023,856,Aqua,MODIS,84,61.03,300.7,48.7,D,0
30.1616,75.7712,316.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,69,61.03,300.3,16,D,0
30.1634,75.7886,323.1,1.7,1.3,11/6/2023,856,Aqua,MODIS,77,61.03,300.2,30,D,0
30.1656,74.5748,313.8,1.4,1.2,11/6/2023,856,Aqua,MODIS,60,61.03,299.3,9.8,D,0
30.1658,75.4896,314.2,1.6,1.3,11/6/2023,856,Aqua,MODIS,64,61.03,298.7,13.6,D,0
30.1663,74.2352,311.9,1.4,1.2,11/6/2023,856,Aqua,MODIS,56,61.03,299.4,8.2,D,0
30.1667,75.495,312,1.6,1.3,11/6/2023,856,Aqua,MODIS,56,61.03,298.8,11,D,0
30.1677,75.0801,315.9,1.5,1.2,11/6/2023,856,Aqua,MODIS,66,61.03,300,13.5,D,0
30.1747,75.7871,332.3,1.7,1.3,11/6/2023,856,Aqua,MODIS,81,61.03,300.3,49.4,D,0
30.1883,72.4595,311.7,1.1,1.1,11/6/2023,856,Aqua,MODIS,56,61.03,298.1,5.8,D,0
30.1892,74.7815,317.7,1.5,1.2,11/6/2023,856,Aqua,MODIS,69,61.03,299.6,15.9,D,0
30.1897,72.4709,315,1.1,1.1,11/6/2023,856,Aqua,MODIS,65,61.03,298.1,9,D,0
30.1909,74.7965,313,1.5,1.2,11/6/2023,856,Aqua,MODIS,39,61.03,299.2,9.3,D,0
30.1939,75.7493,318,1.7,1.3,11/6/2023,856,Aqua,MODIS,71,61.03,300,18,D,0
30.1941,74.3882,313.4,1.4,1.2,11/6/2023,856,Aqua,MODIS,45,61.03,299.1,8.9,D,0
30.1942,74.5784,313.2,1.4,1.2,11/6/2023,856,Aqua,MODIS,59,61.03,299.4,9.4,D,0
30.1945,75.1241,327.9,1.5,1.2,11/6/2023,856,Aqua,MODIS,81,61.03,300.5,37,D,0
30.1957,74.7889,319,1.5,1.2,11/6/2023,856,Aqua,MODIS,72,61.03,299.2,18.1,D,0
30.1957,75.7666,323.6,1.7,1.3,11/6/2023,856,Aqua,MODIS,78,61.03,299.6,30.9,D,0
30.1959,74.593,313.3,1.4,1.2,11/6/2023,856,Aqua,MODIS,59,61.03,299.2,9.7,D,0
30.1962,75.1399,335.6,1.5,1.2,11/6/2023,856,Aqua,MODIS,87,61.03,300.1,57.2,D,0
30.1966,75.3516,318.8,1.6,1.2,11/6/2023,856,Aqua,MODIS,72,61.03,299.1,19.8,D,0
30.199,75.9084,320,1.7,1.3,11/6/2023,856,Aqua,MODIS,74,61.03,302.2,20.6,D,0
30.2002,75.604,312.9,1.7,1.3,11/6/2023,856,Aqua,MODIS,49,61.03,299.4,11.4,D,0
30.2008,75.9262,319.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,73,61.03,301.4,20.3,D,0
30.2029,74.3725,315.1,1.4,1.2,11/6/2023,856,Aqua,MODIS,65,61.03,299.4,11.7,D,0
30.2089,70.6189,315.1,1,1,11/6/2023,856,Aqua,MODIS,64,61.03,298,8.3,D,0
30.21,75.2675,313.2,1.6,1.2,11/6/2023,856,Aqua,MODIS,32,61.03,298.9,9.9,D,0
30.2106,75.7065,317.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,54,61.03,299.5,16.8,D,0
30.2123,75.7238,323.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,299.8,28.1,D,0
30.2157,75.5335,310.1,1.6,1.3,11/6/2023,856,Aqua,MODIS,50,61.03,298.1,8.1,D,0
30.2191,76.0274,318.1,1.8,1.3,11/6/2023,856,Aqua,MODIS,49,61.03,300.4,17.8,D,0
30.2214,74.4421,313.8,1.4,1.2,11/6/2023,856,Aqua,MODIS,62,61.03,299.4,11.1,D,0
30.2217,76.0141,319.1,1.8,1.3,11/6/2023,856,Aqua,MODIS,73,61.03,300.3,20.8,D,0
30.2272,75.1195,316.1,1.5,1.2,11/6/2023,856,Aqua,MODIS,67,61.03,299.2,14.8,D,0
30.2289,75.1353,312.7,1.5,1.2,11/6/2023,856,Aqua,MODIS,54,61.03,298.9,9.9,D,0
30.229,75.7742,321,1.7,1.3,11/6/2023,856,Aqua,MODIS,75,61.03,299.9,25.5,D,0
30.2303,75.2483,315,1.6,1.2,11/6/2023,856,Aqua,MODIS,52,61.03,299.2,13.4,D,0
30.2307,75.7917,311.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,46,61.03,296.1,8.9,D,0
30.2317,75.128,312.6,1.5,1.2,11/6/2023,856,Aqua,MODIS,50,61.03,298.9,9.8,D,0
30.232,75.2644,314.3,1.6,1.2,11/6/2023,856,Aqua,MODIS,57,61.03,298.8,12.6,D,0
30.2341,75.2573,319.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,73,61.03,299,20.7,D,0
30.2393,76.5453,317,1.9,1.4,11/6/2023,856,Aqua,MODIS,71,61.03,301.6,18.7,D,0
30.2451,74.5561,314.2,1.4,1.2,11/6/2023,856,Aqua,MODIS,63,61.03,298.5,10.9,D,0
30.2452,75.5979,319.9,1.7,1.3,11/6/2023,856,Aqua,MODIS,74,61.03,299.7,23.8,D,0
30.2475,75.5121,316.5,1.6,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,299.3,17.5,D,0
30.2521,76.0047,313.3,1.8,1.3,11/6/2023,856,Aqua,MODIS,46,61.03,300.1,11.1,D,0
30.2531,74.3883,315.2,1.4,1.2,11/6/2023,856,Aqua,MODIS,66,61.03,299,12.5,D,0
30.2531,76.1339,316.1,1.8,1.3,11/6/2023,856,Aqua,MODIS,37,61.03,299.1,14.9,D,0
30.2556,74.3159,319.7,1.4,1.2,11/6/2023,856,Aqua,MODIS,73,61.03,298.3,18.4,D,0
30.2559,75.7003,316.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,61,61.03,300.1,16.1,D,0
30.2568,75.3695,329.8,1.6,1.2,11/6/2023,856,Aqua,MODIS,84,61.03,299.3,42.6,D,0
30.2627,74.2862,313.6,1.4,1.2,11/6/2023,856,Aqua,MODIS,56,61.03,298.8,9.8,D,0
30.2637,76.0032,329.2,1.8,1.3,11/6/2023,856,Aqua,MODIS,83,61.03,300.6,47.7,D,0
30.2643,74.3003,314.5,1.4,1.2,11/6/2023,856,Aqua,MODIS,64,61.03,298.4,10.9,D,0
30.2644,75.1233,313.8,1.5,1.2,11/6/2023,856,Aqua,MODIS,63,61.03,299.5,11.7,D,0
30.265,75.7871,312,1.7,1.3,11/6/2023,856,Aqua,MODIS,53,61.03,298.5,9.6,D,0
30.2661,75.1392,310.7,1.5,1.2,11/6/2023,856,Aqua,MODIS,44,61.03,298.9,7.3,D,0
30.2668,75.8046,312.9,1.7,1.3,11/6/2023,856,Aqua,MODIS,62,61.03,299.3,12,D,0
30.2669,73.9638,326.5,1.3,1.1,11/6/2023,856,Aqua,MODIS,81,61.03,299.4,27.4,D,0
30.2731,74.9009,320,1.5,1.2,11/6/2023,856,Aqua,MODIS,73,61.03,299.5,20,D,0
30.2748,74.9162,316.4,1.5,1.2,11/6/2023,856,Aqua,MODIS,68,61.03,299,14.3,D,0
30.2748,76.6155,313.9,1.9,1.4,11/6/2023,856,Aqua,MODIS,33,61.03,299.2,14.5,D,0
30.277,73.9623,314.8,1.3,1.1,11/6/2023,856,Aqua,MODIS,44,61.03,295,10.6,D,0
30.2826,74.7915,313.6,1.5,1.2,11/6/2023,856,Aqua,MODIS,62,61.03,298.6,11.4,D,0
30.2827,74.5598,318,1.4,1.2,11/6/2023,856,Aqua,MODIS,71,61.03,298.5,16.5,D,0
30.2844,74.5744,310.8,1.4,1.2,11/6/2023,856,Aqua,MODIS,25,61.03,297.3,6.2,D,0
30.2858,74.7855,312.3,1.5,1.2,11/6/2023,856,Aqua,MODIS,60,61.03,298.5,10.5,D,0
30.2874,74.8006,310.2,1.5,1.2,11/6/2023,856,Aqua,MODIS,51,61.03,298.3,7.5,D,0
30.2884,74.709,311.2,1.5,1.2,11/6/2023,856,Aqua,MODIS,56,61.03,298.5,8.7,D,0
30.29,74.7239,312.3,1.5,1.2,11/6/2023,856,Aqua,MODIS,60,61.03,298.6,10.1,D,0
30.2959,75.3143,324.9,1.6,1.2,11/6/2023,856,Aqua,MODIS,79,61.03,299.8,31,D,0
30.2966,75.2158,311.9,1.6,1.2,11/6/2023,856,Aqua,MODIS,28,61.03,298.8,8.7,D,0
30.2973,75.765,313.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,30,61.03,297.5,11.5,D,0
30.2977,75.3306,312.1,1.6,1.2,11/6/2023,856,Aqua,MODIS,37,61.03,299.2,8.7,D,0
30.3011,75.7999,316.2,1.7,1.3,11/6/2023,856,Aqua,MODIS,52,61.03,299.3,15.2,D,0
30.3022,76.0348,313.9,1.8,1.3,11/6/2023,856,Aqua,MODIS,30,61.03,300.3,11.7,D,0
30.3041,76.053,313.3,1.8,1.3,11/6/2023,856,Aqua,MODIS,32,61.03,299.8,10.5,D,0
30.3057,75.5142,321.3,1.6,1.3,11/6/2023,856,Aqua,MODIS,76,61.03,299.9,25.1,D,0
30.306,74.4825,321.1,1.4,1.2,11/6/2023,856,Aqua,MODIS,75,61.03,299.7,20,D,0
30.3077,74.497,323.9,1.4,1.2,11/6/2023,856,Aqua,MODIS,78,61.03,298.8,25.3,D,0
30.3086,74.6007,317.7,1.4,1.2,11/6/2023,856,Aqua,MODIS,70,61.03,298.5,17.4,D,0
30.3098,75.133,317.3,1.5,1.2,11/6/2023,856,Aqua,MODIS,70,61.03,299.4,17.3,D,0
30.3137,75.9348,318.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,60,61.03,300,19.9,D,0
30.3155,75.9527,322.7,1.8,1.3,11/6/2023,856,Aqua,MODIS,78,61.03,300,29.3,D,0
30.316,75.9416,328.3,1.7,1.3,11/6/2023,856,Aqua,MODIS,82,61.03,300.2,42.7,D,0
30.3182,75.862,323.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,79,61.03,298.8,32.4,D,0
30.3252,76.1432,315.1,1.8,1.3,11/6/2023,856,Aqua,MODIS,36,61.03,299.8,14.4,D,0
30.3271,76.1617,318.9,1.8,1.3,11/6/2023,856,Aqua,MODIS,69,61.03,300.4,22.6,D,0
30.335,76.1535,318.4,1.8,1.3,11/6/2023,856,Aqua,MODIS,68,61.03,299.8,22.8,D,0
30.342,75.1068,319.5,1.5,1.2,11/6/2023,856,Aqua,MODIS,74,61.03,299,21,D,0
30.3442,75.6639,316.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,70,61.03,299.6,16.3,D,0
30.3446,74.3822,311.5,1.4,1.2,11/6/2023,856,Aqua,MODIS,57,61.03,295.8,9.8,D,0
30.3455,75.3572,320,1.6,1.2,11/6/2023,856,Aqua,MODIS,61,61.03,299.4,20.5,D,0
30.3461,75.0422,313.6,1.5,1.2,11/6/2023,856,Aqua,MODIS,55,61.03,299,11.1,D,0
30.3462,75.2523,318.4,1.6,1.2,11/6/2023,856,Aqua,MODIS,54,61.03,299.5,17.6,D,0
30.3465,75.577,320.8,1.7,1.3,11/6/2023,856,Aqua,MODIS,74,61.03,300.1,24.1,D,0
30.3472,75.8045,314.7,1.7,1.3,11/6/2023,856,Aqua,MODIS,19,61.03,298.5,13.2,D,0
30.3476,76.0401,314.3,1.8,1.3,11/6/2023,856,Aqua,MODIS,66,61.03,300.2,14.4,D,0
30.3479,75.2685,313.4,1.6,1.2,11/6/2023,856,Aqua,MODIS,33,61.03,299.2,10.7,D,0
30.3509,74.4396,310.4,1.4,1.2,11/6/2023,856,Aqua,MODIS,52,61.03,298.5,7.3,D,0
30.3545,75.4397,321.1,1.6,1.3,11/6/2023,856,Aqua,MODIS,23,61.03,298.2,21,D,0
30.3577,75.5755,316.4,1.7,1.3,11/6/2023,856,Aqua,MODIS,39,61.03,299.7,15,D,0
30.3638,76.5242,315.3,1.9,1.4,11/6/2023,856,Aqua,MODIS,56,61.03,301.1,16.4,D,0
30.3653,71.687,309.8,1.1,1,11/6/2023,856,Aqua,MODIS,44,61.03,297.9,4.6,D,0
30.3689,74.8505,319.5,1.5,1.2,11/6/2023,856,Aqua,MODIS,73,61.03,298.7,18.1,D,0
30.376,75.6541,316,1.7,1.3,11/6/2023,856,Aqua,MODIS,46,61.03,298.5,16,D,0
30.3792,75.8898,319.1,1.7,1.3,11/6/2023,856,Aqua,MODIS,73,61.03,298.6,23.8,D,0
30.3813,74.8642,332.5,1.5,1.2,11/6/2023,856,Aqua,MODIS,85,61.03,299.1,44.5,D,0
30.3815,74.5234,310.1,1.4,1.2,11/6/2023,856,Aqua,MODIS,38,61.03,295.9,7.3,D,0
